City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Cap Malheureux,MU,-19.9842,57.6142,70.47,89,53,5.01,light rain
701,Carauari,BR,-4.8828,-66.8958,86.41,60,100,2.86,overcast clouds
702,Oistins,BB,13.0667,-59.5333,87.89,55,40,20.71,scattered clouds
703,Kasongo,CD,-4.45,26.6667,81.66,46,49,1.3,scattered clouds
704,Westport,US,41.1415,-73.3579,77.43,90,75,1.01,broken clouds
705,Sept-Iles,CA,50.2001,-66.3821,63.05,78,75,5.01,broken clouds
706,Rioblanco,CO,3.5308,-75.6806,70.2,77,98,3.94,overcast clouds
707,Conway,US,35.0887,-92.4421,80.02,78,1,2.64,clear sky
708,Basoko,CD,1.2391,23.616,84.2,62,81,2.3,broken clouds
709,Turukhansk,RU,65.8167,87.9833,41.88,63,98,8.37,overcast clouds
710,Katima Mulilo,NA,-17.5,24.2667,65.73,22,0,5.73,clear sky
711,Zeya,RU,53.75,127.2667,48.65,81,100,6.4,overcast clouds
712,Prudy,RU,57.5738,46.2718,60.87,65,0,6.51,clear sky
713,Aberdeen,GB,57.1437,-2.0981,69.55,57,63,19.57,broken clouds
714,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,70,45,6.06,scattered clouds
715,Northam,GB,51.0333,-4.2167,66.13,72,55,5.84,broken clouds
716,Nsoko,SZ,-27.0333,31.95,58.96,66,35,9.55,scattered clouds
717,Bandar-E Anzali,IR,37.4727,49.4622,73.51,73,5,4.79,clear sky
718,Sao Jose Dos Campos,BR,-23.1794,-45.8869,76.86,64,0,6.91,clear sky
719,Nizhnevartovsk,RU,60.9344,76.5531,48.22,53,0,6.71,clear sky
720,Barcelos,PT,41.5388,-8.6151,78.91,44,8,14.14,clear sky
721,Kemi,FI,65.8596,24.8228,64.17,52,0,6.42,clear sky
722,Marsa Matruh,EG,31.3525,27.2453,75.4,53,0,13.8,clear sky
723,Anqing,CN,30.5092,117.0506,67.51,80,37,6.33,scattered clouds
724,Otta,NO,61.7712,9.5353,67.96,46,98,5.7,overcast clouds
725,Cibitoke,BI,-2.8833,29.25,76.42,80,66,4.43,light rain
726,Dezful,IR,32.3811,48.4058,106.11,6,0,13.31,clear sky
